2159	5707	0	1.0
7291	1440	0	1.0
3961	4607	0	1.0
1739	6879	0	1.0
6334	5093	0	1.0
7437	1570	0	1.0
6737	4040	0	1.0
1265	5392	0	1.0
6138	2438	0	1.0
6587	7015	0	1.0
1708	3729	0	1.0
3333	6239	0	1.0
7700	3138	0	1.0
2542	4320	0	1.0
5837	1687	0	1.0
2563	878	0	1.0
2600	267	0	1.0
5625	3782	0	1.0
4010	7546	0	1.0
5773	4990	0	1.0
5936	3078	0	1.0
6711	3308	0	1.0
7243	1745	0	1.0
2995	3978	0	1.0
5498	4710	0	1.0
5663	2047	0	1.0
2338	1663	0	1.0
3468	2940	0	1.0
5145	4655	0	1.0
6424	5864	0	1.0
6130	2860	0	1.0
785	7528	0	1.0
4713	438	0	1.0
1559	7703	0	1.0
1496	5594	0	1.0
4147	1472	0	1.0
7624	6405	0	1.0
397	6924	0	1.0
2876	7546	0	1.0
4382	4795	0	1.0
3891	717	0	1.0
3770	6723	0	1.0
2954	2960	0	1.0
3240	4174	0	1.0
3048	1527	0	1.0
5508	3138	0	1.0
1345	6274	0	1.0
1036	2094	0	1.0
6386	1484	0	1.0
6857	3715	0	1.0
7455	5418	0	1.0
7255	7802	0	1.0
1900	3153	0	1.0
3702	1248	0	1.0
6401	7215	0	1.0
1832	3262	0	1.0
1330	4597	0	1.0
3467	6697	0	1.0
1238	3800	0	1.0
473	4145	0	1.0
165	3138	0	1.0
3314	5396	0	1.0
5715	4167	0	1.0
3574	2406	0	1.0
2221	4174	0	1.0
6315	6329	0	1.0
5246	4344	0	1.0
2061	3554	0	1.0
1252	192	0	1.0
6447	34	0	1.0
3815	2775	0	1.0
2397	6483	0	1.0
1608	5771	0	1.0
1439	1953	0	1.0
4769	6865	0	1.0
6485	6973	0	1.0
3180	4024	0	1.0
2387	3357	0	1.0
6409	1424	0	1.0
6795	104	0	1.0
4561	832	0	1.0
4107	2255	0	1.0
433	5464	0	1.0
5506	6208	0	1.0
1792	3080	0	1.0
1414	2860	0	1.0
4602	4276	0	1.0
5494	777	0	1.0
3367	7130	0	1.0
7797	3078	0	1.0
1320	5416	0	1.0
765	645	0	1.0
5255	376	0	1.0
1948	6677	0	1.0
2064	5252	0	1.0
4584	826	0	1.0
7165	3042	0	1.0
4348	4113	0	1.0
6382	6293	0	1.0
4759	7709	0	1.0
1771	7158	0	1.0
724	4506	0	1.0
4023	4024	0	1.0
7432	7551	0	1.0
2319	6483	0	1.0
5401	3969	0	1.0
5853	4529	0	1.0
6993	1634	0	1.0
3233	7580	0	1.0
7247	2534	0	1.0
2887	4627	0	1.0
7074	766	0	1.0
4092	6375	0	1.0
6175	7527	0	1.0
6781	2575	0	1.0
4151	7309	0	1.0
2935	4638	0	1.0
7291	3360	0	1.0
2111	7520	0	1.0
6367	6293	0	1.0
833	3729	0	1.0
4177	7105	0	1.0
418	1570	0	1.0
6127	5793	0	1.0
7006	1735	0	1.0
851	3142	0	1.0
7696	5137	0	1.0
2419	1021	0	1.0
4507	7719	0	1.0
2664	2294	0	1.0
5125	6224	0	1.0
2234	1081	0	1.0
1133	1424	0	1.0
392	7130	0	1.0
7405	1727	0	1.0
1977	542	0	1.0
3944	3786	0	1.0
656	7078	0	1.0
6254	2892	0	1.0
7563	4276	0	1.0
3402	7309	0	1.0
7235	787	0	1.0
6748	2985	0	1.0
3159	3078	0	1.0
5394	7130	0	1.0
1990	4067	0	1.0
2153	3138	0	1.0
2547	4133	0	1.0
3738	2233	0	1.0
1927	1938	0	1.0
3031	6889	0	1.0
4261	6360	0	1.0
5988	1309	0	1.0
7082	6514	0	1.0
2467	5420	0	1.0
5912	3619	0	1.0
2547	7588	0	1.0
365	13	0	1.0
4352	2793	0	1.0
6759	2994	0	1.0
2140	7551	0	1.0
1997	5295	0	1.0
5657	3719	0	1.0
4496	2804	0	1.0
2822	651	0	1.0
4511	5281	0	1.0
4916	1653	0	1.0
2493	460	0	1.0
4202	4167	0	1.0
4670	2806	0	1.0
4366	4167	0	1.0
5609	1124	0	1.0
7462	5836	0	1.0
4778	4528	0	1.0
4589	2321	0	1.0
3962	2184	0	1.0
3561	6889	0	1.0
133	7429	0	1.0
102	6865	0	1.0
5775	7332	0	1.0
1098	4739	0	1.0
5754	3183	0	1.0
341	6805	0	1.0
4251	1841	0	1.0
2032	3138	0	1.0
5560	345	0	1.0
2822	4167	0	1.0
4436	4110	0	1.0
5490	3668	0	1.0
