1773	5561	0	1.0
974	5498	0	1.0
1086	6278	0	1.0
2151	2400	0	1.0
2468	618	0	1.0
3215	21	0	1.0
5944	2016	0	1.0
357	4178	0	1.0
3749	3879	0	1.0
4814	3738	0	1.0
649	5105	0	1.0
5901	96	0	1.0
759	1179	0	1.0
1717	3871	0	1.0
1385	2416	0	1.0
1437	5661	0	1.0
6210	5477	0	1.0
4815	6351	0	1.0
271	4578	0	1.0
5243	3001	0	1.0
4725	1411	0	1.0
1905	322	0	1.0
3814	4390	0	1.0
4277	4103	0	1.0
1841	1960	0	1.0
3115	6221	0	1.0
4900	5205	0	1.0
3059	4367	0	1.0
6174	601	0	1.0
4539	2567	0	1.0
6058	586	0	1.0
803	2271	0	1.0
1437	4816	0	1.0
1009	4267	0	1.0
5801	551	0	1.0
3481	2696	0	1.0
2116	2574	0	1.0
4486	6058	0	1.0
2194	5200	0	1.0
1660	4258	0	1.0
251	2652	0	1.0
5335	3482	0	1.0
1001	3470	0	1.0
6318	4372	0	1.0
6294	5523	0	1.0
3150	3282	0	1.0
1959	5146	0	1.0
1944	1444	0	1.0
896	3877	0	1.0
3125	1737	0	1.0
136	1762	0	1.0
446	2605	0	1.0
2304	3189	0	1.0
4999	1371	0	1.0
2154	162	0	1.0
2360	1119	0	1.0
2121	410	0	1.0
1090	3357	0	1.0
5268	1230	0	1.0
794	4927	0	1.0
3028	237	0	1.0
2846	1578	0	1.0
4061	1097	0	1.0
6307	3942	0	1.0
3435	5223	0	1.0
6012	4297	0	1.0
4766	5714	0	1.0
1746	3309	0	1.0
4398	5205	0	1.0
5944	2634	0	1.0
5728	1683	0	1.0
1476	5532	0	1.0
5063	1494	0	1.0
3225	5398	0	1.0
959	6347	0	1.0
218	4272	0	1.0
3862	152	0	1.0
5811	1177	0	1.0
6138	6176	0	1.0
1434	5424	0	1.0
4082	5806	0	1.0
5741	2353	0	1.0
2096	1960	0	1.0
5657	373	0	1.0
1742	903	0	1.0
663	604	0	1.0
2307	2720	0	1.0
1908	16	0	1.0
211	5806	0	1.0
4942	5773	0	1.0
1026	4272	0	1.0
5320	3039	0	1.0
3320	794	0	1.0
4951	2580	0	1.0
