2390	6398	0	1.0
2331	3879	0	1.0
2353	6582	0	1.0
1052	6141	0	1.0
6021	948	0	1.0
5821	3662	0	1.0
5918	3451	0	1.0
5625	1691	0	1.0
569	1354	0	1.0
7134	200	0	1.0
572	6819	0	1.0
3955	2659	0	1.0
6051	6020	0	1.0
172	3892	0	1.0
1959	7752	0	1.0
2638	4718	0	1.0
5343	7084	0	1.0
5473	4228	0	1.0
1666	6222	0	1.0
847	4773	0	1.0
1357	3819	0	1.0
345	7238	0	1.0
4058	3186	0	1.0
1577	6641	0	1.0
3677	6909	0	1.0
6291	2146	0	1.0
234	2985	0	1.0
7752	762	0	1.0
2879	2887	0	1.0
4147	7426	0	1.0
3963	1790	0	1.0
7650	6884	0	1.0
1742	1508	0	1.0
2546	3370	0	1.0
3162	5438	0	1.0
6648	3229	0	1.0
1606	4773	0	1.0
6810	4344	0	1.0
7113	256	0	1.0
5164	7325	0	1.0
6749	3386	0	1.0
6002	789	0	1.0
853	1805	0	1.0
5641	1610	0	1.0
3580	4155	0	1.0
4932	3916	0	1.0
3268	3561	0	1.0
2099	2223	0	1.0
3929	3673	0	1.0
4242	1005	0	1.0
6121	1496	0	1.0
3126	2897	0	1.0
2191	3934	0	1.0
167	5403	0	1.0
3428	5263	0	1.0
6940	6690	0	1.0
5396	3186	0	1.0
3891	5040	0	1.0
4046	5758	0	1.0
4669	6077	0	1.0
1672	7035	0	1.0
4391	5597	0	1.0
3047	7108	0	1.0
452	7434	0	1.0
6226	1685	0	1.0
695	7183	0	1.0
7714	5226	0	1.0
6667	7669	0	1.0
3453	7183	0	1.0
6048	3725	0	1.0
7125	5354	0	1.0
46	2582	0	1.0
4491	4142	0	1.0
2283	376	0	1.0
5899	715	0	1.0
5527	7763	0	1.0
1787	412	0	1.0
3279	913	0	1.0
7607	6398	0	1.0
2028	1023	0	1.0
1501	1388	0	1.0
2449	5978	0	1.0
4224	3107	0	1.0
1828	4702	0	1.0
2857	1670	0	1.0
5741	655	0	1.0
1468	4513	0	1.0
1058	2171	0	1.0
5630	2931	0	1.0
2621	5915	0	1.0
5665	7309	0	1.0
6139	7660	0	1.0
168	200	0	1.0
3951	2531	0	1.0
2293	3717	0	1.0
6766	6836	0	1.0
5882	4443	0	1.0
7223	1691	0	1.0
7436	454	0	1.0
7141	2313	0	1.0
7252	3356	0	1.0
3601	7708	0	1.0
1132	6513	0	1.0
5706	2402	0	1.0
169	5349	0	1.0
86	1925	0	1.0
2400	7309	0	1.0
5505	6866	0	1.0
329	3558	0	1.0
4685	691	0	1.0
7683	5022	0	1.0
2772	5349	0	1.0
2820	5817	0	1.0
1938	7088	0	1.0
2029	2709	0	1.0
4769	1243	0	1.0
5510	6274	0	1.0
3377	428	0	1.0
5140	6638	0	1.0
2338	1068	0	1.0
2146	3163	0	1.0
618	6423	0	1.0
1774	7370	0	1.0
1571	1174	0	1.0
1632	913	0	1.0
6357	5625	0	1.0
872	4284	0	1.0
6230	6311	0	1.0
3664	4156	0	1.0
6600	4691	0	1.0
7093	725	0	1.0
6072	7035	0	1.0
5830	5275	0	1.0
1989	1670	0	1.0
3134	3180	0	1.0
144	2057	0	1.0
7172	5663	0	1.0
3086	5373	0	1.0
4767	3468	0	1.0
3014	3134	0	1.0
2224	3180	0	1.0
2708	1247	0	1.0
3425	6513	0	1.0
768	6111	0	1.0
4254	6656	0	1.0
5528	4228	0	1.0
3000	7499	0	1.0
379	1140	0	1.0
4861	6819	0	1.0
7553	5421	0	1.0
828	200	0	1.0
3253	6104	0	1.0
3224	6819	0	1.0
2780	1569	0	1.0
5507	412	0	1.0
1175	1019	0	1.0
3382	7134	0	1.0
4970	3270	0	1.0
5514	7309	0	1.0
5438	1285	0	1.0
2999	4155	0	1.0
3963	1900	0	1.0
5649	5624	0	1.0
2146	715	0	1.0
2835	5859	0	1.0
6072	1037	0	1.0
1474	5633	0	1.0
5042	7440	0	1.0
1285	46	0	1.0
6095	3148	0	1.0
3409	5255	0	1.0
6154	4072	0	1.0
71	7084	0	1.0
6639	3163	0	1.0
2576	1056	0	1.0
239	615	0	1.0
1403	4510	0	1.0
1792	7108	0	1.0
5365	732	0	1.0
1663	6308	0	1.0
4606	1138	0	1.0
6835	4773	0	1.0
6753	1147	0	1.0
6903	3653	0	1.0
2206	1196	0	1.0
937	6843	0	1.0
578	4590	0	1.0
820	1238	0	1.0
1634	5169	0	1.0
1237	3856	0	1.0
7767	897	0	1.0
5693	5666	0	1.0
6910	7084	0	1.0
197	1190	0	1.0
4299	506	0	1.0
1878	4731	0	1.0
7338	4561	0	1.0
6285	3405	0	1.0
7527	4839	0	1.0
2656	2304	0	1.0
5484	6368	0	1.0
5451	1593	0	1.0
3802	7084	0	1.0
7358	3717	0	1.0
3282	7247	0	1.0
2923	755	0	1.0
1357	1511	0	1.0
2072	7229	0	1.0
6869	1805	0	1.0
2399	4100	0	1.0
404	5040	0	1.0
991	4763	0	1.0
528	7003	0	1.0
1041	3848	0	1.0
464	6836	0	1.0
4342	6724	0	1.0
1631	7212	0	1.0
5334	6608	0	1.0
7461	144	0	1.0
7485	2463	0	1.0
1851	6691	0	1.0
828	389	0	1.0
1634	5759	0	1.0
7225	2523	0	1.0
4625	2852	0	1.0
4895	2357	0	1.0
7239	1169	0	1.0
7133	1181	0	1.0
3850	1271	0	1.0
3579	5488	0	1.0
1942	1092	0	1.0
5163	7615	0	1.0
3987	5095	0	1.0
5245	4429	0	1.0
3620	7083	0	1.0
4838	6398	0	1.0
71	1767	0	1.0
680	4650	0	1.0
2649	6832	0	1.0
614	471	0	1.0
4789	3204	0	1.0
5850	2686	0	1.0
4096	2939	0	1.0
6934	428	0	1.0
7018	1808	0	1.0
1416	200	0	1.0
719	4923	0	1.0
3344	3355	0	1.0
1630	5226	0	1.0
5186	7047	0	1.0
633	4704	0	1.0
3504	1358	0	1.0
5527	7084	0	1.0
2324	5401	0	1.0
7675	2536	0	1.0
194	6274	0	1.0
6149	4723	0	1.0
4217	3725	0	1.0
1879	123	0	1.0
3485	4034	0	1.0
6673	3134	0	1.0
7127	7609	0	1.0
508	4659	0	1.0
5639	4420	0	1.0
5156	564	0	1.0
7112	5927	0	1.0
593	3301	0	1.0
4867	5591	0	1.0
5555	3444	0	1.0
7376	6914	0	1.0
633	691	0	1.0
78	200	0	1.0
634	40	0	1.0
1380	667	0	1.0
5639	215	0	1.0
7078	5393	0	1.0
1339	3798	0	1.0
500	5040	0	1.0
4572	1070	0	1.0
5046	4718	0	1.0
1145	2556	0	1.0
3676	5117	0	1.0
1542	4155	0	1.0
5230	7219	0	1.0
6605	1793	0	1.0
362	1726	0	1.0
