5830	749	0	1.0
4790	3748	0	1.0
4842	3067	0	1.0
4572	952	0	1.0
4551	4155	0	1.0
2116	4155	0	1.0
1879	5085	0	1.0
3274	1109	0	1.0
1430	521	0	1.0
4342	1984	0	1.0
2336	2448	0	1.0
2078	1309	0	1.0
3871	2802	0	1.0
80	3585	0	1.0
3701	2715	0	1.0
3665	1077	0	1.0
3623	1659	0	1.0
3853	948	0	1.0
5502	2896	0	1.0
3775	5835	0	1.0
5152	5421	0	1.0
4526	1742	0	1.0
4193	96	0	1.0
4214	3918	0	1.0
3676	1600	0	1.0
6162	4342	0	1.0
2590	499	0	1.0
764	4967	0	1.0
3281	2020	0	1.0
5288	2751	0	1.0
1057	477	0	1.0
4503	1600	0	1.0
4038	4092	0	1.0
725	1742	0	1.0
351	4086	0	1.0
689	4304	0	1.0
2025	3412	0	1.0
5541	563	0	1.0
2229	3350	0	1.0
4464	4515	0	1.0
3999	4646	0	1.0
1210	2829	0	1.0
1244	3146	0	1.0
2780	5795	0	1.0
2512	5125	0	1.0
6203	5	0	1.0
3245	1826	0	1.0
867	5389	0	1.0
867	5748	0	1.0
4331	556	0	1.0
6230	6275	0	1.0
6247	2501	0	1.0
870	1711	0	1.0
2825	762	0	1.0
5128	1197	0	1.0
195	5389	0	1.0
994	5643	0	1.0
3388	4155	0	1.0
5221	2297	0	1.0
2488	1569	0	1.0
2138	1997	0	1.0
243	265	0	1.0
1500	352	0	1.0
2638	1202	0	1.0
3444	1067	0	1.0
2933	5082	0	1.0
2032	2156	0	1.0
2256	4936	0	1.0
1278	552	0	1.0
1710	649	0	1.0
2893	2024	0	1.0
5523	5407	0	1.0
4005	2799	0	1.0
6302	3261	0	1.0
5944	169	0	1.0
5267	33	0	1.0
5465	571	0	1.0
1783	563	0	1.0
6362	1232	0	1.0
6032	2613	0	1.0
850	623	0	1.0
3408	123	0	1.0
4812	4264	0	1.0
1047	1272	0	1.0
4344	2801	0	1.0
4272	1396	0	1.0
1682	1521	0	1.0
4584	3434	0	1.0
2550	1115	0	1.0
4947	5559	0	1.0
5512	3859	0	1.0
5566	2624	0	1.0
2693	4029	0	1.0
6102	2692	0	1.0
5281	5748	0	1.0
925	165	0	1.0
46	5428	0	1.0
2102	4644	0	1.0
629	1468	0	1.0
4775	888	0	1.0
458	610	0	1.0
2371	5694	0	1.0
3806	5579	0	1.0
3551	3046	0	1.0
5267	2721	0	1.0
1983	5106	0	1.0
1105	3967	0	1.0
